Index_Crimes,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Year,Month,Day,Investigation Time
4800,126,1,33,1,1,2,3,4,2,6,0,1
4933,1364,1,57,1,1,2,0,5,3,1,2,1
866,134,2,82,2,3,0,1,3,4,2,5,0
8317,221,1,98,1,1,3,0,0,3,5,5,3
8461,1326,2,12,2,0,0,0,3,3,11,1,2
2589,811,2,53,2,0,0,0,2,1,9,0,1
3840,732,1,17,1,1,0,0,2,3,5,0,2
2670,352,3,15,4,2,2,3,5,2,1,3,2
9760,1301,2,2,4,0,3,0,3,5,5,0,2
4536,971,2,78,4,0,4,0,3,3,3,4,0
2375,1108,1,36,0,1,2,0,5,4,0,1,1
657,1372,3,15,4,2,0,0,1,1,1,2,2
2812,1141,2,49,4,6,0,0,3,4,9,0,1
5711,1717,2,69,4,0,0,0,2,0,7,4,0
8630,849,5,60,2,1,4,0,4,1,0,2,1
8766,1385,0,59,2,3,0,2,0,4,9,3,1
6499,95,1,49,1,1,3,0,1,0,1,2,1
623,869,2,8,2,0,0,0,3,2,9,5,2
8535,325,5,85,2,1,2,0,4,5,5,6,0
2603,320,5,88,4,0,3,0,4,0,10,3,0
54,488,5,69,1,0,2,0,4,0,7,6,0
3375,1085,5,4,1,1,3,3,4,3,10,5,2
7108,447,2,38,1,3,1,0,3,1,5,0,1
1724,1665,1,49,1,1,1,0,4,3,6,5,1
9151,1519,4,60,3,4,2,0,2,0,11,3,1
9445,102,2,44,4,6,2,0,3,0,10,2,1
1509,1117,5,87,2,0,2,0,4,2,1,5,0
10064,1366,1,29,1,3,0,0,1,0,8,2,2
5691,1659,3,47,1,4,1,2,2,2,2,6,1
811,1491,4,40,0,4,0,2,2,4,11,3,1
5000,1088,4,44,4,4,0,1,2,0,9,0,1
7003,873,3,35,3,4,2,3,2,1,1,4,1
7175,954,3,1,4,4,1,1,3,1,11,2,2
1000,1718,2,58,2,0,2,0,2,1,4,6,1
2805,1719,5,82,2,1,2,0,1,2,6,3,0
7543,891,1,80,3,1,4,0,1,5,6,4,0
6485,899,4,70,3,1,2,3,5,4,7,4,0
3550,922,1,59,0,0,0,0,5,3,0,4,1
5535,687,3,53,4,4,2,3,0,2,7,4,1
8486,632,2,40,4,0,2,0,3,2,11,2,1
224,190,5,74,2,1,3,3,4,1,6,3,0
7040,65,2,41,2,3,2,1,3,1,0,3,1
1303,1696,0,83,0,1,1,3,0,5,5,2,0
3197,1720,2,43,2,3,0,3,2,3,9,0,1
4725,1640,0,60,0,2,4,2,0,3,8,5,1
2646,686,4,43,3,4,3,2,0,3,8,2,1
3649,1580,0,94,2,0,0,0,0,0,4,6,3
44,484,3,8,0,6,0,2,3,1,4,5,2
8174,978,1,40,1,3,0,1,5,3,11,0,1
8458,389,4,78,3,5,3,0,1,2,1,0,0
3831,386,0,97,0,0,0,0,0,4,11,2,3
3608,239,4,39,3,4,2,1,1,1,6,6,1
10081,1721,4,26,3,3,3,0,2,3,7,1,2
1519,14,5,88,2,1,3,0,3,3,5,1,0
5614,315,1,6,1,0,4,0,5,3,1,3,2
9928,955,5,60,4,1,0,1,1,0,2,0,1
3475,728,2,26,2,3,2,0,2,1,4,0,2
1914,266,1,38,1,1,3,0,4,2,4,2,1
9415,317,3,66,1,2,3,1,1,2,10,3,0
5308,1085,3,97,3,2,0,1,3,3,10,5,3
1977,126,4,50,0,4,3,1,2,2,6,0,1
5217,1064,1,95,3,0,3,0,4,1,6,5,3
4861,892,2,64,4,3,0,0,2,4,8,0,0
6328,683,3,64,4,4,2,1,3,2,11,1,0
1521,1184,4,70,4,1,3,2,2,2,7,6,0
678,51,3,38,3,2,4,3,0,1,1,6,1
8997,832,2,36,2,2,2,0,3,0,9,4,1
7126,1699,1,86,0,4,3,0,4,4,9,0,0
906,217,2,36,4,0,1,0,3,4,1,5,1
6240,90,4,25,0,3,3,1,0,2,2,0,2
2696,604,5,57,2,1,1,0,3,4,2,6,1
3228,231,1,74,0,1,4,0,5,3,0,2,0
2922,243,0,87,2,0,2,0,0,0,2,2,0
7850,868,1,49,0,1,0,0,4,2,7,0,1
2649,171,3,14,3,2,1,3,3,2,6,3,2
6068,832,2,64,4,0,4,0,2,0,9,4,0
6016,1664,2,22,2,3,2,1,2,2,9,6,2
3,261,3,4,4,2,4,0,4,5,5,6,2
2398,1722,5,80,0,1,3,0,4,2,8,5,0
7991,918,5,13,2,0,0,0,4,5,6,5,2
1789,335,0,16,2,3,0,3,0,3,6,4,2
8593,150,0,17,2,3,2,2,3,0,5,4,2
6086,720,1,95,4,1,1,0,0,0,1,0,3
539,1723,1,14,4,1,0,0,0,2,1,1,2
8813,87,3,46,0,6,2,3,3,4,8,4,1
8737,239,5,49,2,5,2,3,4,1,6,6,1
7950,1559,2,71,2,3,0,1,3,1,3,4,0
8980,176,0,66,2,2,2,3,0,2,7,0,0
3154,1604,1,4,3,1,1,3,4,4,0,0,2
9113,658,4,96,3,5,2,1,2,3,6,3,3
739,1435,1,76,1,4,2,3,1,0,2,2,0
3441,1643,2,63,4,0,4,0,2,1,5,4,0
2367,142,3,17,3,2,0,1,3,4,11,6,2
6027,265,1,75,4,1,1,3,5,2,0,3,0
6646,1141,1,99,1,1,1,0,1,4,9,0,3
2593,988,3,35,4,2,2,3,2,0,6,6,1
7802,1237,0,96,2,2,4,2,0,0,1,4,3
7897,316,0,91,0,2,2,2,3,5,6,6,3
6782,792,3,67,4,2,1,2,2,0,2,0,0
7066,652,5,98,2,0,3,0,4,2,4,2,3
7012,420,5,66,4,1,1,0,4,2,9,3,0
7871,792,1,38,0,0,2,0,5,0,2,0,1
9065,53,1,60,1,1,2,0,4,3,11,5,1
1270,338,2,51,2,0,2,0,2,4,10,2,1
2128,1539,5,88,4,0,0,0,3,1,7,4,0
6803,253,5,50,2,0,0,0,1,1,5,6,1
9876,1412,5,3,2,5,0,0,4,1,6,2,2
6288,633,4,17,0,3,1,0,5,1,2,4,2
9242,1466,3,79,4,2,4,2,3,4,3,3,0
5041,1634,0,81,0,0,3,0,3,3,8,2,0
9059,1564,0,80,0,1,2,3,3,4,7,1,0
6909,1621,0,89,0,2,3,2,3,0,9,3,0
5106,1020,4,61,0,4,0,2,4,3,3,4,0
5906,1724,3,32,4,2,1,2,3,3,1,1,1
4479,1725,1,42,3,1,2,0,5,2,7,2,1
3520,1726,0,10,2,0,2,0,3,4,1,2,2
9588,978,2,68,2,0,4,0,2,3,11,0,0
5372,654,2,85,4,3,2,0,2,4,11,4,0
3855,38,5,69,4,6,0,0,4,3,1,0,0
5789,964,2,18,4,0,2,0,3,4,2,2,2
8993,1727,4,19,3,1,2,0,2,5,5,2,2
7917,1552,4,85,3,4,2,1,4,4,11,3,0
9987,1725,4,24,3,5,1,1,1,2,7,2,2
1637,77,1,86,0,1,4,0,1,2,4,5,0
9518,696,5,38,0,1,3,3,4,3,0,1,1
6371,1468,4,30,3,1,1,1,0,2,6,5,2
9396,925,5,49,2,0,0,0,3,4,7,0,1
8992,747,4,84,3,3,2,1,2,0,9,5,0
1108,679,4,29,3,5,1,0,5,3,1,3,2
8136,89,4,87,3,5,4,0,4,2,3,1,0
9576,1217,3,35,3,2,0,3,5,2,5,5,1
2491,833,5,54,4,1,3,0,3,1,9,1,1
8374,276,4,84,1,4,2,1,0,1,9,1,0
1808,1321,2,27,4,6,2,1,2,0,0,3,2
255,153,1,99,0,4,1,0,5,1,9,2,3
10024,159,0,36,0,0,2,0,0,3,2,2,1
6253,517,0,49,0,0,4,0,0,1,2,0,1
9747,1355,4,88,0,5,2,3,4,1,0,6,0
195,875,5,95,4,5,3,3,1,2,9,4,3
829,1412,1,25,0,4,3,1,5,1,6,2,2
9724,878,3,68,4,4,1,3,2,1,7,0,0
5774,1494,2,20,4,2,0,3,2,3,5,4,2
7266,130,5,20,1,0,2,0,4,3,6,6,2
5775,170,3,14,3,4,2,0,2,1,5,1,2
4445,189,4,99,1,4,2,0,4,3,9,5,3
9382,732,0,7,0,1,4,3,0,3,5,0,2
5444,100,2,78,2,3,2,0,3,0,8,0,0
4208,1728,1,59,1,3,1,1,5,0,10,2,1
4998,647,1,64,1,1,0,3,5,0,9,0,0
2717,658,2,35,2,0,2,0,2,3,6,3,1
4435,1729,4,49,1,4,2,0,0,0,0,6,1
5920,398,2,47,2,0,3,0,2,0,3,3,1
6041,1146,4,6,3,4,0,1,2,1,6,2,2
4974,1540,2,82,4,0,2,0,3,1,8,1,0
6804,1055,0,29,0,2,3,1,0,0,2,6,2
2635,366,4,9,3,1,2,3,4,2,5,4,2
7539,1008,2,36,4,0,1,0,3,1,1,5,1
243,350,5,83,2,0,4,0,1,0,8,2,0
4056,1433,3,42,4,4,0,3,2,2,1,6,1
9354,1555,0,62,2,0,0,0,0,2,11,0,0
3009,1730,4,27,3,1,0,3,4,3,6,2,2
5772,1552,2,62,2,3,3,0,2,4,11,3,0
9954,1425,2,72,2,3,2,3,2,0,10,4,0
5530,730,0,7,2,1,1,2,0,0,8,0,2
954,411,1,81,1,4,3,3,5,1,9,2,0
8336,101,2,52,2,0,2,0,3,2,4,1,1
7757,1716,3,13,4,2,2,1,3,4,11,6,2
5147,81,5,89,1,6,1,0,1,1,11,6,0
6874,389,4,46,3,1,2,1,5,2,1,0,1
5863,1366,4,28,3,1,3,0,4,0,8,2,2
3589,1193,2,77,4,0,0,0,2,1,4,0,0
10070,230,2,21,4,0,0,0,2,1,0,3,2
3395,678,3,36,4,2,3,2,0,3,4,6,1
8334,1731,0,76,0,1,2,2,3,2,9,0,0
2438,1389,2,89,2,3,0,0,2,1,5,1,0
4553,218,4,12,0,1,2,1,4,1,4,1,2
8549,684,5,39,0,1,1,3,4,3,3,0,1
4023,1513,2,13,1,3,3,0,2,3,4,5,2
148,1057,2,56,4,2,2,0,2,0,2,3,1
6715,1661,1,8,1,1,4,0,5,4,7,0,2
2322,22,1,90,1,4,1,1,1,1,10,5,0
2280,228,0,67,0,2,1,3,0,1,3,6,0
3648,1732,1,58,4,1,0,0,2,4,1,5,1
5407,1358,0,10,0,2,4,3,3,1,0,3,2
1755,816,1,53,1,1,0,0,1,1,6,1,1
7992,1156,0,54,3,0,1,0,3,0,10,6,1
7735,353,4,48,0,4,2,3,2,1,10,1,1
115,1166,1,4,4,3,3,0,4,3,7,0,2
8950,314,3,16,4,2,2,3,2,2,8,2,2
5708,338,2,25,2,3,0,1,3,4,10,2,2
9942,1349,2,17,2,3,3,0,2,1,2,1,2
506,1484,1,86,1,1,3,0,5,0,5,4,0
7899,701,0,62,2,0,0,0,0,0,7,6,0
728,1017,3,79,3,2,1,3,0,2,8,1,0
7329,1404,3,98,3,2,0,3,3,2,4,3,3
8933,1552,2,18,4,3,0,1,2,4,11,3,2
5790,738,1,59,3,4,3,0,1,3,7,2,1
3122,1671,4,37,3,5,1,0,0,0,1,6,1
7297,1581,2,18,4,0,2,0,2,2,8,5,2
7377,36,2,51,4,0,2,0,3,1,6,3,1
6574,481,2,58,2,6,3,3,2,0,3,0,1
604,1031,2,45,4,2,2,0,3,1,7,5,1
9183,247,4,58,3,5,0,0,4,2,7,0,1
6157,635,5,55,2,0,0,0,4,0,9,6,1
6114,839,3,54,1,2,3,3,3,3,0,5,1
5214,1436,3,39,4,2,0,0,3,4,7,2,1
1664,453,3,2,3,4,0,1,2,2,5,1,2
8249,1128,2,64,4,2,0,3,3,2,6,4,0
6990,346,0,51,2,2,4,0,3,3,6,0,1
2730,234,5,1,2,0,0,0,4,0,9,1,2
8287,920,5,23,0,6,1,0,1,3,0,1,2
1719,1640,1,50,1,1,1,3,5,3,8,5,1
9033,1163,5,84,1,1,1,3,4,2,10,4,0
5460,1203,3,2,3,2,4,3,2,3,6,4,2
7290,796,5,91,4,0,0,0,4,3,10,3,3
7575,507,3,10,4,4,2,2,2,3,7,3,2
2974,1416,2,66,2,0,0,0,3,1,7,3,0
6365,770,4,61,0,4,2,1,0,1,10,0,0
87,231,5,1,2,1,3,0,3,3,0,2,2
2336,1619,1,66,1,1,1,0,1,2,3,5,0
2707,1518,0,59,2,2,0,1,0,3,6,1,1
8300,948,0,70,2,0,3,0,0,4,8,0,0
7805,1187,5,86,2,1,4,0,4,5,3,2,0
2622,546,0,33,1,1,0,0,0,4,2,1,1
5944,1733,3,68,3,4,0,0,3,1,0,2,0
1039,1652,4,54,0,4,0,3,1,4,2,1,1
138,225,4,55,4,1,3,1,0,3,2,2,1
6901,81,0,19,2,1,1,3,3,1,11,6,2
7891,1632,4,46,3,5,2,2,2,3,7,4,1
2886,1400,0,74,0,0,2,0,0,2,10,3,0
4454,213,1,84,3,4,4,0,5,0,2,5,0
1214,1319,4,52,3,4,3,3,1,2,5,4,1
4764,1314,5,20,0,6,1,0,3,2,9,1,2
9612,406,4,6,1,5,0,3,4,4,2,2,2
6660,1734,1,16,0,3,1,0,5,2,2,5,2
574,736,1,78,3,0,2,0,1,4,8,2,0
7399,1643,0,9,0,3,3,3,0,1,5,4,2
5487,1164,5,97,2,0,1,0,3,4,10,6,3
3967,1648,0,9,0,2,2,2,0,3,6,6,2
6116,1575,3,16,3,2,1,0,2,3,9,5,2
7663,794,1,87,1,3,0,0,5,4,4,5,0
7193,426,4,48,4,4,2,0,1,1,4,4,1
6638,726,3,39,3,4,2,1,2,3,6,4,1
6601,109,3,30,3,2,2,3,0,2,4,5,2
9003,1239,1,58,1,3,3,0,5,1,0,6,1
8360,1042,3,28,4,2,2,0,3,4,10,1,2
2358,824,5,50,2,6,4,0,3,0,1,6,1
3552,1150,5,5,2,1,2,0,4,3,10,4,2
2214,1383,1,49,1,1,0,0,5,4,1,3,1
199,1540,3,45,1,2,0,3,0,1,8,1,1
7328,98,4,21,3,5,4,0,2,2,3,1,2
5726,150,1,33,1,1,4,3,4,0,5,4,1
5108,855,3,94,3,4,2,3,3,0,6,3,3
810,678,5,11,2,0,2,0,4,3,4,6,2
8938,299,3,29,4,2,3,0,1,0,11,6,2
10026,1735,5,60,2,1,0,0,1,4,8,2,1
2091,818,5,36,2,0,2,0,4,1,10,5,1
9173,676,4,93,1,1,1,0,5,0,7,1,3
8833,76,3,71,4,6,4,2,3,4,0,2,0
652,1736,1,10,0,1,3,3,4,3,8,4,2
9467,1552,1,44,1,1,3,0,5,4,11,3,1
5153,146,1,60,0,1,2,0,5,1,2,0,1
5517,1537,2,58,2,0,1,0,2,2,8,4,1
1654,488,5,26,1,1,2,0,3,0,7,6,2
121,25,1,49,4,3,0,0,5,3,2,0,1
3013,421,5,3,4,1,2,1,4,3,5,2,2
5118,1381,1,32,0,1,1,0,5,3,4,0,1
3106,794,4,53,3,1,0,3,2,4,4,5,1
9017,1736,1,41,0,1,2,1,5,3,8,4,1
3313,1551,2,63,4,3,3,0,2,3,1,5,0
2160,350,1,92,1,1,0,0,4,0,8,2,3
9031,1386,5,27,2,1,4,0,4,1,10,0,2
5017,1717,1,45,1,1,3,0,5,0,7,4,1
6257,1737,2,38,2,0,3,0,2,1,2,2,1
135,775,5,89,2,0,4,0,4,2,10,0,0
7807,801,3,86,0,4,0,0,3,4,7,4,0
5378,304,0,14,0,3,2,2,3,0,7,5,2
9737,45,5,70,0,0,2,0,3,2,1,0,0
6222,1392,4,17,4,3,4,2,0,1,5,6,2
2587,1310,0,79,3,3,2,2,0,4,4,0,0
63,1531,3,7,3,2,4,3,2,1,7,6,2
1373,1484,2,42,4,0,4,0,3,0,5,4,1
6794,425,5,82,2,6,0,3,3,4,3,4,0
2495,1467,0,92,0,1,0,3,0,0,8,1,3
687,1509,2,96,4,0,3,0,3,0,11,1,3
6866,1714,1,69,4,1,1,3,4,0,6,5,0
749,860,5,73,2,6,2,0,1,1,0,1,0
5361,1025,1,13,1,0,2,0,5,4,8,3,2
7702,1068,0,76,0,3,4,3,3,4,4,4,0
3678,950,1,69,0,1,2,3,1,1,5,4,0
451,1570,3,78,4,2,0,0,3,3,11,3,0
8222,1609,4,97,0,4,2,1,4,3,2,1,3
3293,1320,5,19,2,0,4,0,3,1,2,4,2
4710,862,4,20,1,5,0,0,5,4,11,4,2
1894,1109,5,59,2,1,3,1,4,0,4,4,1
6432,1370,5,1,4,0,4,0,3,1,0,3,2
2624,549,2,23,4,6,3,3,2,0,0,0,2
1736,724,3,22,4,2,0,1,2,2,9,4,2
2944,1666,0,96,0,3,0,0,0,0,2,1,3
2875,315,1,50,4,3,0,0,5,3,1,3,1
4068,152,2,50,2,0,2,0,3,2,10,4,1
5545,1001,3,5,4,2,2,1,3,1,10,4,2
8722,869,2,97,2,3,2,0,3,2,9,5,3
8114,547,0,18,2,2,0,3,0,2,11,3,2
9324,486,3,20,4,2,2,2,2,4,8,3,2
497,407,1,43,4,1,2,0,5,2,5,1,1
501,1632,5,80,2,0,1,0,3,3,7,4,0
698,65,5,87,2,1,2,0,1,1,0,3,0
3860,1425,1,90,0,1,0,0,4,0,10,4,0
610,973,4,75,0,5,0,0,2,3,0,5,0
1933,849,4,7,0,3,3,0,0,1,0,2,2
1024,1738,5,15,4,6,4,0,1,1,3,5,2
6218,149,2,23,4,3,2,3,2,4,0,4,2
2016,1021,3,72,4,2,0,1,5,4,9,5,0
5829,1152,4,91,3,1,1,1,1,3,3,6,3
3796,900,2,48,0,3,0,0,3,1,3,3,1
2394,90,2,44,4,0,0,0,2,2,2,0,1
5337,428,1,79,0,1,2,0,5,0,4,3,0
4415,257,5,6,4,1,0,0,1,3,0,6,2
6953,1682,1,31,0,3,0,0,5,3,10,6,1
7082,695,1,59,1,1,0,0,5,2,0,3,1
1376,1694,0,29,0,2,2,2,0,0,11,6,2
8548,1622,2,12,4,3,2,0,2,3,3,0,2
1542,1403,1,39,0,1,1,0,5,2,3,0,1
1342,789,2,96,2,6,2,3,3,4,0,4,3
8594,1731,3,29,3,4,0,3,2,2,9,0,2
9122,1494,4,26,1,1,2,2,5,3,5,4,2
1567,197,4,39,3,4,1,2,2,0,3,1,1
7846,154,1,81,3,1,4,2,0,3,10,4,0
10006,858,1,63,0,1,0,1,4,2,8,2,0
1352,210,3,54,4,2,2,3,0,1,0,1,1
3940,660,0,75,0,1,1,1,0,2,11,6,0
3042,667,0,36,0,2,4,1,0,0,2,2,1
5089,251,4,79,3,4,2,0,4,3,1,2,0
8915,1550,3,48,4,2,1,1,0,4,4,6,1
2277,3,2,45,4,0,4,0,2,2,3,2,1
6599,1490,3,4,3,4,0,1,1,0,1,0,2
5087,1021,3,5,1,4,4,0,0,4,9,5,2
2374,445,0,1,2,0,3,0,0,4,1,6,2
9374,1016,1,49,1,1,3,2,4,0,4,6,1
5542,196,4,77,3,4,0,3,4,4,7,1,0
2815,1393,4,33,3,3,3,2,2,0,11,5,1
5169,1706,2,91,2,3,0,0,3,1,3,0,3
7623,761,4,10,0,5,1,0,4,0,0,4,2
5613,1441,5,79,2,5,0,0,3,5,5,0,0
5658,1353,5,99,2,0,0,0,3,3,11,2,3
7705,1113,5,98,2,1,2,0,1,4,10,3,3
152,640,2,86,4,0,0,0,3,1,6,5,0
2835,788,2,19,2,3,1,1,2,1,2,2,2
5934,1259,4,63,3,5,0,2,0,1,11,1,0
2110,267,4,17,0,5,1,1,4,0,11,3,2
3790,1355,3,39,4,6,4,2,5,1,0,6,1
5671,1726,2,25,2,3,2,0,3,4,1,2,2
2286,1327,3,51,0,2,2,3,2,3,7,3,1
4058,749,5,74,2,1,4,0,4,1,11,1,0
6175,343,3,11,3,2,1,0,3,2,1,5,2
6119,1356,3,40,4,4,4,1,0,0,0,5,1
2452,1435,4,13,3,3,2,0,2,0,2,2,2
8111,1739,1,90,1,4,4,0,1,0,9,6,0
3895,514,3,87,4,4,4,3,2,4,11,1,0
868,450,0,38,2,2,1,2,0,4,11,4,1
8253,1650,5,76,2,1,4,0,1,5,5,3,0
7665,935,2,10,2,0,4,0,3,1,7,3,2
8177,229,4,80,3,1,3,1,4,1,1,0,0
7391,210,1,5,1,1,3,0,1,1,0,1,2
8650,1438,5,2,2,1,2,0,1,2,4,1,2
4786,1155,1,16,3,1,3,0,5,0,3,6,2
8681,934,2,37,4,2,0,0,2,0,10,4,1
4508,5,0,50,0,3,1,3,3,2,5,3,1
5586,310,1,45,1,3,4,1,1,2,11,5,1
1379,1496,0,48,2,3,2,2,0,4,3,5,1
1799,1276,1,83,0,0,4,0,4,4,9,2,0
9313,1073,4,24,3,4,2,1,0,1,1,5,2
4832,729,2,65,2,3,0,0,3,2,10,3,0
6400,545,3,38,0,4,3,0,1,1,1,3,1
1838,917,4,64,1,5,0,0,2,4,8,5,0
7876,968,1,58,1,1,4,0,5,2,8,3,1
4984,1040,2,42,4,3,2,0,3,2,3,2,1
2734,1480,1,44,1,0,1,0,1,1,2,2,1
5339,1690,1,16,4,1,3,0,1,3,8,2,2
178,221,5,56,2,0,0,0,4,3,5,5,1
7554,777,5,34,2,0,1,0,4,3,8,0,1
2117,1488,5,22,2,1,0,3,3,4,11,3,2
8839,1598,0,27,0,0,0,0,0,2,5,5,2
3527,472,2,45,4,0,2,0,2,1,4,5,1
1942,1193,5,71,2,6,1,3,4,1,4,0,0
83,185,0,92,2,2,1,1,0,4,0,1,3
825,15,4,68,0,4,0,2,4,3,0,5,0
8688,407,2,11,1,3,2,3,2,2,5,1,2
7427,1557,3,11,4,2,2,1,3,2,0,5,2
4441,640,4,16,4,5,1,0,5,1,6,5,2
9273,779,2,47,4,6,4,1,3,3,11,3,1
5626,1236,2,88,2,0,2,0,2,4,1,1,0
288,154,3,48,1,4,2,2,0,3,10,4,1
4162,508,3,93,4,4,0,2,2,4,10,4,3
7553,546,1,23,1,3,2,3,1,4,2,1,2
617,861,0,81,3,3,0,3,0,3,7,4,0
2947,1720,5,59,0,1,4,0,4,3,9,0,1
1833,706,2,12,2,3,2,3,2,4,2,1,2
1286,763,3,52,3,2,0,2,3,0,8,4,1
5984,617,2,42,4,0,2,0,2,1,7,6,1
9692,429,4,1,3,4,2,0,2,1,3,1,2
3026,1500,2,71,4,0,0,0,2,1,10,1,0
7180,1740,4,19,3,1,2,1,4,4,9,2,2
8700,890,4,90,1,4,4,1,2,3,2,2,0
7429,1584,0,64,0,1,1,2,0,5,5,2,0
2672,1523,0,80,2,3,3,2,3,3,3,3,0
6619,1656,1,49,1,1,3,3,5,3,10,6,1
4554,636,3,51,1,4,3,2,3,0,5,1,1
2333,497,5,4,2,0,1,0,3,4,7,0,2
6568,1680,5,19,4,0,0,0,3,0,5,4,2
6324,912,1,53,3,1,1,3,5,2,8,6,1
4237,806,0,5,2,1,0,0,3,2,11,6,2
5620,1562,4,59,4,4,4,2,4,4,11,5,1
4887,160,2,13,2,0,2,0,2,0,4,1,2
4702,1623,4,82,3,4,2,3,5,1,3,4,0
8229,271,3,79,1,2,2,0,1,2,7,1,0
4210,1741,2,65,2,0,1,0,3,2,3,0,0
3888,434,1,44,3,1,3,0,4,1,10,4,1
9945,296,4,13,3,4,1,3,0,4,7,4,2
8487,263,1,63,1,1,1,0,4,1,3,2,0
5306,1059,2,93,4,0,2,0,3,4,7,5,3
7961,1156,2,81,2,3,1,0,3,0,10,6,0
5591,1423,0,96,2,1,1,2,0,0,10,0,3
2442,1229,4,76,3,4,0,2,1,1,1,0,0
3591,1737,4,58,4,4,3,0,2,1,2,2,1
4738,127,5,50,2,1,0,3,4,1,4,0,1
4544,1520,5,2,2,0,1,0,4,4,11,3,2
2222,1376,2,2,4,3,2,0,3,2,7,3,2
5094,631,3,97,4,4,1,1,1,0,3,1,3
2628,999,0,63,0,1,3,3,0,3,7,0,0
1534,1399,1,85,1,1,2,3,5,3,9,2,0
4811,832,4,21,3,1,1,2,2,0,9,4,2
4358,1662,3,91,3,2,1,3,2,4,8,3,3
3401,100,2,27,4,3,0,3,3,0,8,0,2
6126,1343,1,36,3,1,4,0,4,3,9,2,1
6648,1007,0,79,0,1,4,2,0,2,9,0,0
2663,1511,2,49,2,3,4,0,2,3,9,4,1
7408,445,4,60,3,1,3,3,4,4,1,6,1
5692,1742,1,10,0,1,4,0,5,5,5,0,2
9260,730,0,14,0,1,3,3,0,0,8,0,2
8879,912,4,17,3,4,2,1,2,2,8,6,2
2462,1239,2,84,4,3,1,3,2,1,0,6,0
8362,1409,4,43,1,4,1,0,4,2,10,6,1
6827,643,1,42,0,0,1,0,2,0,6,3,1
6677,892,0,17,2,1,2,3,0,4,8,0,2
4566,726,3,79,3,2,2,2,0,3,6,4,0
5646,856,0,8,2,3,4,3,3,2,5,3,2
3582,1495,4,14,1,3,1,0,1,1,5,0,2
6025,1052,1,47,1,1,3,0,2,2,8,6,1
6052,1322,0,84,0,1,0,0,0,1,4,2,0
8895,742,1,56,0,0,3,0,4,2,11,1,1
5589,596,3,98,4,2,0,1,3,2,4,1,3
5501,883,2,11,2,3,0,0,2,2,10,4,2
525,200,0,50,2,3,4,3,0,0,11,1,1
6172,1600,0,92,2,0,2,0,3,0,3,3,3
6934,102,3,69,3,2,2,2,3,0,10,2,0
8037,1505,3,26,3,2,2,2,2,3,5,4,2
1430,754,0,3,2,1,0,3,0,4,2,0,2
4711,1595,1,92,0,4,4,0,4,2,10,6,3
4502,1603,0,57,0,3,3,2,0,5,6,3,1
2792,1743,4,79,3,5,0,0,2,1,5,2,0
4902,1547,3,74,3,2,4,2,1,3,9,6,0
128,1206,3,79,3,2,0,2,2,0,10,6,0
3510,1527,2,29,0,0,1,0,2,1,3,5,2
8046,1643,4,61,3,1,0,2,1,1,5,4,0
4354,37,2,42,2,2,0,3,3,0,3,0,1
2466,479,1,62,1,1,4,0,5,3,5,6,0
3804,1572,3,68,4,2,4,2,0,4,7,0,0
6946,827,3,89,0,2,0,3,2,1,6,0,0
5956,699,4,23,3,4,2,1,5,3,2,1,2
5900,1274,0,43,0,0,1,0,0,0,0,3,1
8932,629,0,55,2,1,2,2,0,1,4,2,1
9868,470,0,33,1,0,0,0,3,1,8,5,1
1489,994,2,53,2,0,1,0,3,0,7,6,1
4868,16,4,27,0,5,0,1,0,3,4,5,2
6985,1691,5,93,2,1,2,3,4,4,1,1,3
3597,1283,2,80,2,0,0,0,2,4,4,0,0
3991,1447,2,34,2,2,0,3,2,3,5,5,1
50,1296,0,65,2,2,2,2,3,3,1,4,0
5494,1442,1,82,0,1,3,0,0,4,9,4,0
9995,496,5,31,4,1,2,0,1,0,3,0,1
896,1048,1,71,1,1,0,0,4,5,5,0,0
2644,1394,4,60,0,5,2,1,2,4,8,1,1
524,1275,0,17,1,3,0,2,3,4,0,5,2
3202,1334,4,19,3,1,0,0,4,3,3,6,2
2981,1707,4,18,4,1,2,2,4,3,7,6,2
1439,992,0,17,2,3,2,3,3,2,6,6,2
141,1480,1,45,1,1,2,0,5,1,2,2,1
1946,1494,4,63,3,4,3,0,1,3,5,4,0
2406,893,2,43,2,6,2,1,2,3,4,0,1
3232,1608,2,72,4,3,0,0,2,3,1,5,0
5181,1309,4,64,1,4,3,0,4,4,7,3,0
113,1405,3,21,4,2,3,2,1,1,9,1,2
4605,279,1,94,0,1,4,0,4,0,11,5,3
4641,1744,4,87,1,1,0,0,1,4,10,0,0
8074,1264,5,27,1,6,3,1,4,3,6,6,2
3285,1463,1,58,1,1,4,0,1,2,4,6,1
4737,1745,5,50,2,1,3,3,4,1,0,4,1
8195,1745,1,1,1,4,1,3,4,1,0,4,2
7844,463,1,21,0,1,0,0,4,4,9,6,2
4592,329,2,74,2,3,4,0,3,3,0,1,0
7155,809,1,58,0,1,0,0,4,4,2,4,1
3312,380,0,99,0,3,2,2,3,2,5,4,3
7615,1140,4,30,4,5,3,3,5,1,5,4,2
6659,1338,5,16,4,1,1,0,4,0,10,5,2
4109,1653,4,21,1,1,0,0,5,3,4,0,2
4453,1363,1,49,1,0,0,0,1,0,7,0,1
